week_ending_date,sku,warehouse_code,quantity_on_hand,quantity_allocated,quantity_on_order,days_at_zero_in_week,weighted_average_cost_gbp,stock_value_gbp
2025-06-01,VALV-1102,DAV,15,0,84,0,60.56,908.4
2025-06-01,VALV-1110,DAV,42,0,0,0,11.69,490.98
2025-06-01,VALV-1113,DAV,26,0,0,0,8.97,233.22
2025-06-01,VALV-1121,DAV,40,0,10,0,82.52,3300.8
2025-06-01,VALV-1130,DAV,30,0,0,0,18.29,548.7
2025-06-01,VALV-1137,DAV,30,0,0,0,47.37,1421.1
2025-06-01,VALV-1140,DAV,25,0,0,0,19.09,477.25
2025-06-01,VALV-1152,DAV,13,0,27,0,8.91,115.83
2025-06-01,VALV-1154,DAV,28,0,0,0,47.3,1324.4
2025-06-01,VALV-1163,DAV,25,0,0,0,73.48,1837.0
2025-06-01,VALV-1172,DAV,28,0,0,0,53.34,1493.52
2025-06-01,VALV-1175,DAV,27,0,0,0,34.04,919.08
2025-06-01,VALV-1187,DAV,33,0,0,0,11.11,366.63
2025-06-01,VALV-1192,DAV,60,0,14,0,38.27,2296.2
2025-06-01,VALV-1196,DAV,39,0,0,0,35.73,1393.47
2025-06-01,VALV-1204,DAV,35,0,0,0,38.14,1334.9
2025-06-01,VALV-1215,DAV,15,0,21,0,21.05,315.75
2025-06-01,VENT-1002,DAV,9,0,0,0,58.7,528.3
2025-06-01,VENT-1009,DAV,10,0,3,0,488.72,4887.2
2025-06-01,VENT-1019,DAV,38,0,0,0,42.82,1627.16
2025-06-01,VENT-1026,DAV,26,0,0,0,53.06,1379.56
2025-06-01,VENT-1028,DAV,9,0,0,0,391.47,3523.23
2025-06-01,VENT-1040,DAV,26,0,0,0,26.0,676.0
2025-06-01,VENT-1043,DAV,25,0,0,0,47.4,1185.0
2025-06-01,VENT-1053,DAV,24,0,0,0,31.67,760.08
2025-06-01,VENT-1060,DAV,10,0,0,0,120.56,1205.6
2025-06-01,VENT-1066,DAV,10,0,0,0,42.83,428.3
2025-06-01,VENT-1075,DAV,9,0,0,0,177.88,1600.92
2025-06-01,VENT-1080,DAV,24,0,0,0,81.3,1951.2
2025-06-01,VENT-1084,DAV,12,0,0,0,39.6,475.2
2025-06-01,VENT-1095,DAV,47,1,0,0,144.08,6771.76
2025-06-01,VENT-1103,DAV,11,0,0,0,182.03,2002.33
2025-06-01,VENT-1105,DAV,6,0,0,0,158.59,951.54
2025-06-01,VENT-1115,DAV,8,0,0,0,39.83,318.64
2025-06-01,VENT-1119,DAV,31,0,6,0,629.09,19501.79
2025-06-01,VENT-1129,DAV,18,0,0,0,54.18,975.24
2025-06-01,VENT-1134,DAV,17,0,0,0,46.65,793.05
2025-06-01,VENT-1141,DAV,13,0,0,0,166.19,2160.47
2025-06-01,VENT-1149,DAV,28,0,0,0,48.16,1348.48
2025-06-01,VENT-1158,DAV,11,0,0,0,114.48,1259.28
2025-06-01,VENT-1161,DAV,9,0,0,0,347.42,3126.78
2025-06-01,VENT-1168,DAV,26,0,0,0,163.92,4261.92
2025-06-01,VENT-1176,DAV,6,0,6,0,48.29,289.74
2025-06-01,VENT-1185,DAV,24,0,0,0,71.35,1712.4
2025-06-01,VENT-1192,DAV,14,0,0,0,500.18,7002.52
2025-06-01,VENT-1199,DAV,9,0,0,0,65.05,585.45
2025-06-01,VENT-1205,DAV,14,0,0,0,24.39,341.46
2025-06-01,VENT-1214,DAV,19,0,0,0,161.98,3077.62
2025-06-01,DRAIN-1016,LIV,149,0,0,0,71.13,10598.37
2025-06-01,DRAIN-1047,LIV,42,0,0,0,171.46,7201.32
2025-06-01,DRAIN-1095,LIV,115,0,0,0,100.94,11608.1
2025-06-01,DRAIN-1106,LIV,44,0,132,0,7.53,331.32
2025-06-01,DRAIN-1158,LIV,35,0,264,0,59.4,2079.0
2025-06-01,DRAIN-1161,LIV,129,0,0,0,5.78,745.62
2025-06-01,DRAIN-1179,LIV,270,0,0,0,102.85,27769.5
2025-06-01,ELEC-1008,LIV,339,0,0,0,3.52,1193.28
2025-06-01,ELEC-1049,LIV,442,0,0,0,28.07,12406.94
2025-06-01,ELEC-1088,LIV,119,0,348,0,10.6,1261.4
2025-06-01,ELEC-1094,LIV,204,0,0,0,2.29,467.16
2025-06-01,ELEC-1107,LIV,120,0,228,0,2.47,296.4
2025-06-01,ELEC-1131,LIV,186,0,0,0,15.62,2905.32
2025-06-01,ELEC-1134,LIV,110,0,0,0,86.65,9531.5
2025-06-01,ELEC-1143,LIV,163,0,0,0,15.36,2503.68
2025-06-01,ELEC-1184,LIV,6,0,273,0,79.47,476.82
2025-06-01,ELEC-1204,LIV,133,0,0,0,17.59,2339.47
2025-06-01,ELEC-1214,LIV,165,0,0,0,1.41,232.65
2025-06-01,ELEC-1217,LIV,144,0,266,0,101.53,14620.32
2025-06-01,HEAT-1016,LIV,25,0,0,0,378.63,9465.75
2025-06-01,HEAT-1064,LIV,22,0,0,0,216.72,4767.84
2025-06-01,HEAT-1082,LIV,19,0,0,0,207.79,3948.01
2025-06-01,HEAT-1130,LIV,55,0,0,0,664.0,36520.0
2025-06-01,HEAT-1142,LIV,39,0,0,0,435.64,16989.96
2025-06-01,HEAT-1203,LIV,32,0,0,0,484.91,15517.12
2025-06-01,PIPE-1004,LIV,717,0,0,0,1.6,1147.2
2025-06-01,PIPE-1017,LIV,1303,0,0,0,0.5,651.5
2025-06-01,PIPE-1025,LIV,3423,0,0,0,1.9,6503.7
2025-06-01,PIPE-1029,LIV,525,0,245,0,4.32,2268.0
2025-06-01,PIPE-1038,LIV,680,0,468,0,1.08,734.4
2025-06-01,PIPE-1044,LIV,2351,0,0,0,11.1,26096.1
2025-06-01,PIPE-1061,LIV,1186,0,990,0,1.49,1767.14
2025-06-01,PIPE-1064,LIV,317,0,0,0,8.14,2580.38
2025-06-01,PIPE-1101,LIV,1166,0,0,0,1.78,2075.48
2025-06-01,PIPE-1109,LIV,678,43,0,0,2.82,1911.96
2025-06-01,PIPE-1119,LIV,1739,0,0,0,5.28,9181.92
2025-06-01,PIPE-1142,LIV,308,0,0,0,0.43,132.44
2025-06-01,PIPE-1150,LIV,845,0,791,0,0.29,245.05
2025-06-01,PIPE-1165,LIV,285,0,280,0,10.88,3100.8
2025-06-01,PIPE-1168,LIV,181,39,2118,0,0.71,128.51
2025-06-01,PIPE-1201,LIV,271,0,5061,0,11.73,3178.83
2025-06-01,PIPE-1206,LIV,1127,0,0,0,0.55,619.85
2025-06-01,RENW-1000,LIV,0,0,42,7,1568.65,0.0
2025-06-01,RENW-1087,LIV,50,1,0,0,997.06,49853.0
2025-06-01,RENW-1100,LIV,175,0,0,0,656.83,114945.25
2025-06-01,TOOL-1018,LIV,192,0,0,0,0.94,180.48
2025-06-01,TOOL-1021,LIV,32,0,238,0,1.37,43.84
2025-06-01,TOOL-1031,LIV,137,0,147,0,11.18,1531.66
2025-06-01,TOOL-1067,LIV,300,0,0,0,6.68,2004.0
2025-06-01,TOOL-1071,LIV,392,0,364,0,2.73,1070.16
2025-06-01,TOOL-1077,LIV,256,0,126,0,2.55,652.8
2025-06-01,TOOL-1087,LIV,202,0,0,0,2.21,446.42
2025-06-01,TOOL-1092,LIV,234,0,182,0,26.61,6226.74
2025-06-01,TOOL-1110,LIV,0,0,144,5,16.05,0.0
2025-06-01,TOOL-1128,LIV,258,14,1140,0,2.54,655.32
2025-06-01,TOOL-1137,LIV,243,0,0,0,21.53,5231.79
2025-06-01,TOOL-1163,LIV,160,0,0,0,6.43,1028.8
2025-06-01,TOOL-1219,LIV,63,0,52,0,0.87,54.81
2025-06-01,VALV-1007,LIV,84,0,0,0,11.72,984.48
2025-06-01,VALV-1056,LIV,16,0,78,0,19.57,313.12
2025-06-01,VALV-1084,LIV,31,0,84,0,81.53,2527.43
2025-06-01,VALV-1091,LIV,97,0,0,0,48.83,4736.51
2025-06-01,VALV-1102,LIV,157,0,0,0,58.07,9116.99
2025-06-01,VALV-1121,LIV,93,0,0,0,82.47,7669.71
2025-06-01,VALV-1152,LIV,23,0,66,0,6.56,150.88
2025-06-01,VALV-1192,LIV,94,0,0,0,27.88,2620.72
2025-06-01,VENT-1019,LIV,53,0,0,0,42.68,2262.04
2025-06-01,VENT-1084,LIV,0,2,48,7,39.35,0.0
2025-06-01,VENT-1095,LIV,9,0,26,0,143.51,1291.59
2025-06-01,VENT-1119,LIV,53,0,0,0,631.16,33451.48
2025-06-01,DRAIN-1016,WAR,12,0,120,0,73.9,886.8
2025-06-01,DRAIN-1047,WAR,44,0,0,0,173.46,7632.24
2025-06-01,DRAIN-1095,WAR,26,0,55,0,107.22,2787.72
2025-06-01,DRAIN-1106,WAR,0,0,132,7,9.61,0.0
2025-06-01,DRAIN-1113,WAR,26,0,114,0,11.61,301.86
2025-06-01,DRAIN-1145,WAR,41,0,0,0,14.46,592.86
2025-06-01,DRAIN-1158,WAR,118,0,0,0,79.2,9345.6
2025-06-01,DRAIN-1161,WAR,56,0,0,0,7.73,432.88
2025-06-01,DRAIN-1179,WAR,50,0,0,0,119.97,5998.5
2025-06-01,DRAIN-1204,WAR,83,0,0,0,5.08,421.64
2025-06-01,DRAIN-1214,WAR,15,0,29,0,35.08,526.2
2025-06-01,ELEC-1008,WAR,59,20,0,0,4.47,263.73
2025-06-01,ELEC-1025,WAR,88,0,0,0,29.28,2576.64
2025-06-01,ELEC-1036,WAR,42,0,259,0,2.3,96.6
2025-06-01,ELEC-1046,WAR,0,0,196,6,51.16,0.0
2025-06-01,ELEC-1049,WAR,267,15,0,0,35.0,9345.0
2025-06-01,ELEC-1088,WAR,77,0,41,0,13.05,1004.85
2025-06-01,ELEC-1094,WAR,1,19,408,0,3.19,3.19
2025-06-01,ELEC-1107,WAR,184,0,0,0,2.44,448.96
2025-06-01,ELEC-1117,WAR,17,18,224,0,3.19,54.23
2025-06-01,ELEC-1131,WAR,76,0,0,0,14.7,1117.2
2025-06-01,ELEC-1134,WAR,138,0,0,0,86.2,11895.6
2025-06-01,ELEC-1143,WAR,21,0,288,0,16.24,341.04
2025-06-01,ELEC-1150,WAR,128,0,0,0,14.83,1898.24
2025-06-01,ELEC-1184,WAR,68,0,0,0,92.22,6270.96
2025-06-01,ELEC-1197,WAR,135,0,0,0,54.95,7418.25
2025-06-01,ELEC-1204,WAR,106,0,0,0,17.25,1828.5
2025-06-01,ELEC-1214,WAR,151,0,0,0,1.39,209.89
2025-06-01,ELEC-1217,WAR,204,0,0,0,102.96,21003.84
2025-06-01,HEAT-1016,WAR,33,0,0,0,385.47,12720.51
2025-06-01,HEAT-1064,WAR,28,0,0,0,212.99,5963.72
2025-06-01,HEAT-1082,WAR,12,0,0,0,207.9,2494.8
2025-06-01,HEAT-1124,WAR,20,0,0,0,489.13,9782.6
2025-06-01,HEAT-1130,WAR,15,0,0,0,670.05,10050.75
2025-06-01,HEAT-1142,WAR,21,0,0,0,368.06,7729.26
2025-06-01,HEAT-1200,WAR,11,0,0,0,950.4,10454.4
2025-06-01,HEAT-1203,WAR,31,0,0,0,473.08,14665.48
2025-06-01,HEAT-1211,WAR,7,0,0,0,407.94,2855.58
2025-06-01,PIPE-1004,WAR,151,0,0,0,1.81,273.31
2025-06-01,PIPE-1017,WAR,273,0,858,0,0.49,133.77
2025-06-01,PIPE-1025,WAR,820,0,2079,0,1.89,1549.8
2025-06-01,PIPE-1029,WAR,508,0,0,0,4.3,2184.4
2025-06-01,PIPE-1038,WAR,630,0,0,0,1.06,667.8
2025-06-01,PIPE-1044,WAR,1323,0,0,0,12.37,16365.51
2025-06-01,PIPE-1061,WAR,549,0,990,0,2.07,1136.43
2025-06-01,PIPE-1064,WAR,189,0,0,0,8.31,1570.59
2025-06-01,PIPE-1070,WAR,184,0,0,0,13.21,2430.64
2025-06-01,PIPE-1088,WAR,139,0,308,0,0.27,37.53
2025-06-01,PIPE-1094,WAR,0,0,198,5,7.8,0.0
2025-06-01,PIPE-1101,WAR,439,0,0,0,1.8,790.2
2025-06-01,PIPE-1109,WAR,891,34,0,0,2.77,2468.07
2025-06-01,PIPE-1119,WAR,498,52,0,0,6.92,3446.16
2025-06-01,PIPE-1126,WAR,190,0,0,0,7.48,1421.2
2025-06-01,PIPE-1135,WAR,340,0,0,0,4.07,1383.8
2025-06-01,PIPE-1142,WAR,149,0,0,0,0.43,64.07
2025-06-01,PIPE-1150,WAR,438,0,260,0,0.29,127.02
2025-06-01,PIPE-1165,WAR,267,0,0,0,16.12,4304.04
2025-06-01,PIPE-1168,WAR,93,0,2118,0,1.02,94.86
2025-06-01,PIPE-1186,WAR,485,0,0,0,0.92,446.2
2025-06-01,PIPE-1189,WAR,155,0,0,0,1.09,168.95
2025-06-01,PIPE-1201,WAR,985,0,0,0,9.72,9574.2
2025-06-01,PIPE-1206,WAR,194,0,0,0,0.54,104.76
2025-06-01,PIPE-1214,WAR,165,0,0,0,0.48,79.2
2025-06-01,RENW-1000,WAR,16,0,0,0,1712.45,27399.2
2025-06-01,RENW-1087,WAR,11,0,9,0,1202.35,13225.85
2025-06-01,RENW-1100,WAR,157,1,0,0,653.27,102563.39
2025-06-01,TOOL-1003,WAR,69,0,0,0,28.08,1937.52
2025-06-01,TOOL-1018,WAR,123,0,0,0,1.12,137.76
2025-06-01,TOOL-1021,WAR,37,0,0,0,1.71,63.27
2025-06-01,TOOL-1031,WAR,124,0,0,0,11.09,1375.16
2025-06-01,TOOL-1051,WAR,110,0,0,0,0.83,91.3
2025-06-01,TOOL-1067,WAR,207,9,258,0,6.32,1308.24
2025-06-01,TOOL-1071,WAR,416,0,0,0,2.79,1160.64
2025-06-01,TOOL-1077,WAR,139,0,240,0,1.95,271.05
2025-06-01,TOOL-1087,WAR,42,0,0,0,2.46,103.32
2025-06-01,TOOL-1092,WAR,203,0,0,0,23.0,4669.0
2025-06-01,TOOL-1110,WAR,0,0,144,7,20.61,0.0
2025-06-01,TOOL-1128,WAR,467,11,0,0,2.07,966.69
2025-06-01,TOOL-1137,WAR,58,0,0,0,23.89,1385.62
2025-06-01,TOOL-1144,WAR,115,0,0,0,1.05,120.75
2025-06-01,TOOL-1149,WAR,98,0,90,0,2.43,238.14
2025-06-01,TOOL-1155,WAR,33,0,72,0,27.5,907.5
2025-06-01,TOOL-1163,WAR,16,0,108,0,7.24,115.84
2025-06-01,TOOL-1175,WAR,49,0,0,0,2.75,134.75
2025-06-01,TOOL-1182,WAR,74,0,0,0,1.99,147.26
2025-06-01,TOOL-1201,WAR,39,0,14,0,11.8,460.2
2025-06-01,TOOL-1219,WAR,31,0,0,0,0.95,29.45
2025-06-01,VALV-1007,WAR,34,3,0,0,11.75,399.5
2025-06-01,VALV-1024,WAR,23,0,0,0,115.61,2659.03
2025-06-01,VALV-1056,WAR,22,0,0,0,25.03,550.66
2025-06-01,VALV-1065,WAR,27,0,0,0,92.29,2491.83
2025-06-01,VALV-1084,WAR,41,0,8,0,94.68,3881.88
2025-06-01,VALV-1091,WAR,87,0,0,0,49.59,4314.33
2025-06-01,VALV-1102,WAR,27,0,0,0,65.62,1771.74
2025-06-01,VALV-1110,WAR,24,9,0,0,11.6,278.4
2025-06-01,VALV-1121,WAR,21,0,38,0,82.24,1727.04
2025-06-01,VALV-1152,WAR,36,0,0,0,9.42,339.12
2025-06-01,VALV-1192,WAR,49,0,0,0,34.59,1694.91
2025-06-01,VALV-1204,WAR,24,0,0,0,37.9,909.6
2025-06-01,VALV-1215,WAR,45,0,0,0,16.8,756.0
2025-06-01,VENT-1019,WAR,28,0,0,0,42.72,1196.16
2025-06-01,VENT-1084,WAR,13,0,0,0,38.96,506.48
2025-06-01,VENT-1095,WAR,32,0,0,0,144.8,4633.6
2025-06-01,VENT-1119,WAR,26,0,0,0,627.67,16319.42
2025-06-01,VENT-1214,WAR,46,0,0,0,158.15,7274.9
2025-06-08,DRAIN-1016,BRS,28,0,0,0,81.03,2268.84
2025-06-08,DRAIN-1047,BRS,22,0,0,0,171.69,3777.18
2025-06-08,DRAIN-1095,BRS,35,0,0,0,101.42,3549.7
2025-06-08,DRAIN-1106,BRS,79,0,0,0,7.54,595.66
2025-06-08,DRAIN-1113,BRS,10,0,114,0,11.61,116.1
2025-06-08,DRAIN-1145,BRS,44,0,0,0,14.4,633.6
2025-06-08,DRAIN-1158,BRS,31,0,0,0,79.75,2472.25
2025-06-08,DRAIN-1161,BRS,17,0,24,0,7.77,132.09
2025-06-08,DRAIN-1179,BRS,55,0,0,0,123.25,6778.75
2025-06-08,ELEC-1008,BRS,282,0,0,0,3.48,981.36
2025-06-08,ELEC-1036,BRS,179,0,0,0,2.28,408.12
2025-06-08,ELEC-1049,BRS,79,0,0,0,34.14,2697.06
2025-06-08,ELEC-1088,BRS,97,0,0,0,10.49,1017.53
2025-06-08,ELEC-1094,BRS,372,0,0,0,2.33,866.76
2025-06-08,ELEC-1107,BRS,52,0,0,0,2.46,127.92
2025-06-08,ELEC-1117,BRS,86,0,0,0,3.09,265.74
2025-06-08,ELEC-1131,BRS,74,0,0,0,19.71,1458.54
2025-06-08,ELEC-1134,BRS,58,0,0,0,87.1,5051.8
2025-06-08,ELEC-1143,BRS,74,0,0,0,16.28,1204.72
2025-06-08,ELEC-1150,BRS,55,0,0,0,15.07,828.85
2025-06-08,ELEC-1184,BRS,122,18,0,0,78.98,9635.56
2025-06-08,ELEC-1204,BRS,51,0,0,0,17.6,897.6
2025-06-08,ELEC-1214,BRS,24,0,66,0,1.39,33.36
2025-06-08,ELEC-1217,BRS,104,19,23,0,103.36,10749.44
2025-06-08,HEAT-1016,BRS,51,3,0,0,384.79,19624.29
2025-06-08,HEAT-1064,BRS,13,0,0,0,216.98,2820.74
2025-06-08,HEAT-1082,BRS,13,0,0,0,206.63,2686.19
2025-06-08,HEAT-1124,BRS,14,0,0,0,497.14,6959.96
2025-06-08,HEAT-1130,BRS,6,0,0,0,730.49,4382.94
2025-06-08,HEAT-1142,BRS,13,0,0,0,426.54,5545.02
2025-06-08,HEAT-1203,BRS,3,0,30,0,569.98,1709.94
2025-06-08,HEAT-1211,BRS,9,0,0,0,409.64,3686.76
2025-06-08,PIPE-1004,BRS,146,0,152,1,1.62,236.52
2025-06-08,PIPE-1017,BRS,571,0,0,0,0.49,279.79
2025-06-08,PIPE-1025,BRS,225,0,2079,0,1.83,411.75
2025-06-08,PIPE-1029,BRS,104,0,0,0,4.37,454.48
2025-06-08,PIPE-1038,BRS,7,0,468,0,1.06,7.42
2025-06-08,PIPE-1044,BRS,1669,0,0,0,11.17,18642.73
2025-06-08,PIPE-1061,BRS,927,0,0,0,1.55,1436.85
2025-06-08,PIPE-1064,BRS,234,0,0,0,8.21,1921.14
2025-06-08,PIPE-1070,BRS,88,0,0,0,13.18,1159.84
2025-06-08,PIPE-1101,BRS,150,0,0,0,2.04,306.0
2025-06-08,PIPE-1109,BRS,1469,0,0,0,2.82,4142.58
2025-06-08,PIPE-1119,BRS,25,0,1876,0,5.2,130.0
2025-06-08,PIPE-1135,BRS,357,0,0,0,4.13,1474.41
2025-06-08,PIPE-1142,BRS,141,0,0,0,0.43,60.63
2025-06-08,PIPE-1150,BRS,428,0,0,0,0.29,124.12
2025-06-08,PIPE-1165,BRS,17,0,152,0,16.22,275.74
2025-06-08,PIPE-1168,BRS,601,0,0,0,0.71,426.71
2025-06-08,PIPE-1189,BRS,35,0,150,0,0.89,31.15
2025-06-08,PIPE-1201,BRS,737,0,0,2,11.62,8563.94
2025-06-08,PIPE-1206,BRS,259,0,0,0,0.63,163.17
2025-06-08,PIPE-1214,BRS,502,0,0,0,0.42,210.84
2025-06-08,RENW-1000,BRS,7,0,42,0,1672.62,11708.34
2025-06-08,RENW-1087,BRS,8,0,3,0,1143.35,9146.8
2025-06-08,RENW-1100,BRS,1,1,13,0,778.25,778.25
2025-06-08,TOOL-1018,BRS,40,0,0,0,1.13,45.2
2025-06-08,TOOL-1021,BRS,36,0,0,0,1.68,60.48
2025-06-08,TOOL-1031,BRS,102,0,0,0,11.19,1141.38
2025-06-08,TOOL-1067,BRS,45,0,258,0,7.29,328.05
2025-06-08,TOOL-1071,BRS,291,0,0,0,2.74,797.34
2025-06-08,TOOL-1077,BRS,175,0,0,0,1.94,339.5
2025-06-08,TOOL-1087,BRS,53,0,0,0,2.56,135.68
2025-06-08,TOOL-1092,BRS,135,0,0,0,24.32,3283.2
2025-06-08,TOOL-1110,BRS,26,0,0,0,19.85,516.1
2025-06-08,TOOL-1128,BRS,163,0,0,0,2.52,410.76
2025-06-08,TOOL-1137,BRS,40,0,0,0,21.37,854.8
2025-06-08,TOOL-1144,BRS,95,0,28,0,1.05,99.75
2025-06-08,TOOL-1149,BRS,89,0,0,0,2.44,217.16
2025-06-08,TOOL-1163,BRS,97,0,0,0,6.72,651.84
2025-06-08,TOOL-1175,BRS,64,0,0,0,2.24,143.36
2025-06-08,TOOL-1182,BRS,48,0,0,0,1.93,92.64
2025-06-08,TOOL-1201,BRS,35,0,0,0,11.76,411.6
2025-06-08,TOOL-1219,BRS,39,0,0,0,0.87,33.93
2025-06-08,VALV-1007,BRS,25,0,0,0,11.62,290.5
2025-06-08,VALV-1056,BRS,34,0,0,0,19.24,654.16
2025-06-08,VALV-1065,BRS,11,0,15,0,93.55,1029.05
2025-06-08,VALV-1084,BRS,84,0,0,2,81.8,6871.2
2025-06-08,VALV-1091,BRS,21,0,112,0,69.38,1456.98
2025-06-08,VALV-1102,BRS,51,0,0,0,49.57,2528.07
2025-06-08,VALV-1110,BRS,22,0,0,0,11.87,261.14
2025-06-08,VALV-1121,BRS,27,0,0,0,83.13,2244.51
2025-06-08,VALV-1152,BRS,18,0,66,0,8.56,154.08
2025-06-08,VALV-1192,BRS,27,0,138,0,27.61,745.47
2025-06-08,VALV-1204,BRS,24,0,0,0,37.92,910.08
2025-06-08,VENT-1019,BRS,27,2,0,0,43.29,1168.83
2025-06-08,VENT-1084,BRS,4,0,48,3,39.6,158.4
2025-06-08,VENT-1095,BRS,8,1,0,0,144.08,1152.64
2025-06-08,VENT-1119,BRS,18,0,0,0,627.64,11297.52
2025-06-08,VENT-1214,BRS,11,0,0,0,125.84,1384.24
2025-06-08,DRAIN-1005,DAV,39,0,0,0,6.21,242.19
2025-06-08,DRAIN-1009,DAV,27,0,0,0,7.18,193.86
2025-06-08,DRAIN-1016,DAV,73,0,0,0,73.9,5394.7
2025-06-08,DRAIN-1025,DAV,40,0,0,0,59.74,2389.6
2025-06-08,DRAIN-1033,DAV,25,0,0,0,8.8,220.0
2025-06-08,DRAIN-1037,DAV,25,0,0,0,22.65,566.25
2025-06-08,DRAIN-1047,DAV,77,0,0,0,172.02,13245.54
2025-06-08,DRAIN-1051,DAV,36,0,0,0,127.67,4596.12
2025-06-08,DRAIN-1056,DAV,28,0,0,0,23.45,656.6
2025-06-08,DRAIN-1068,DAV,32,0,0,0,9.54,305.28
2025-06-08,DRAIN-1075,DAV,37,0,0,0,61.28,2267.36
2025-06-08,DRAIN-1082,DAV,16,0,24,0,6.15,98.4
2025-06-08,DRAIN-1084,DAV,49,0,0,0,7.49,367.01
2025-06-08,DRAIN-1095,DAV,34,0,62,0,109.73,3730.82
2025-06-08,DRAIN-1098,DAV,29,0,0,0,36.18,1049.22
2025-06-08,DRAIN-1106,DAV,22,9,17,0,9.54,209.88
2025-06-08,DRAIN-1113,DAV,24,0,114,0,11.61,278.64
2025-06-08,DRAIN-1122,DAV,38,0,0,0,38.59,1466.42
2025-06-08,DRAIN-1130,DAV,31,0,0,0,57.21,1773.51
2025-06-08,DRAIN-1138,DAV,24,0,24,0,151.35,3632.4
2025-06-08,DRAIN-1145,DAV,42,0,0,0,14.48,608.16
2025-06-08,DRAIN-1148,DAV,14,0,24,0,8.81,123.34
2025-06-08,DRAIN-1158,DAV,160,0,0,0,79.2,12672.0
2025-06-08,DRAIN-1161,DAV,47,0,0,0,5.72,268.84
2025-06-08,DRAIN-1173,DAV,35,0,0,0,190.0,6650.0
2025-06-08,DRAIN-1179,DAV,347,0,0,0,103.59,35945.73
2025-06-08,DRAIN-1186,DAV,14,0,24,0,52.69,737.66
2025-06-08,DRAIN-1192,DAV,29,0,0,0,115.74,3356.46
2025-06-08,DRAIN-1199,DAV,46,0,0,0,5.51,253.46
2025-06-08,DRAIN-1204,DAV,26,0,42,0,6.84,177.84
2025-06-08,DRAIN-1214,DAV,41,0,0,0,35.33,1448.53
2025-06-08,ELEC-1005,DAV,54,0,0,0,27.45,1482.3
2025-06-08,ELEC-1008,DAV,446,0,0,0,3.54,1578.84
2025-06-08,ELEC-1014,DAV,54,0,0,0,2.61,140.94
2025-06-08,ELEC-1025,DAV,49,0,0,0,28.99,1420.51
2025-06-08,ELEC-1031,DAV,75,0,0,0,1.9,142.5
2025-06-08,ELEC-1036,DAV,200,0,0,0,2.29,458.0
2025-06-08,ELEC-1046,DAV,180,0,0,0,37.19,6694.2
2025-06-08,ELEC-1049,DAV,475,0,0,0,34.84,16549.0
2025-06-08,ELEC-1057,DAV,75,0,0,0,4.04,303.0
2025-06-08,ELEC-1067,DAV,61,0,0,0,5.1,311.1
2025-06-08,ELEC-1075,DAV,175,0,0,0,29.33,5132.75
2025-06-08,ELEC-1081,DAV,101,0,0,0,14.55,1469.55
2025-06-08,ELEC-1088,DAV,59,0,0,0,10.65,628.35
2025-06-08,ELEC-1094,DAV,225,30,0,0,2.93,659.25
2025-06-08,ELEC-1102,DAV,124,0,0,0,11.34,1406.16
2025-06-08,ELEC-1107,DAV,165,0,0,0,2.45,404.25
2025-06-08,ELEC-1117,DAV,71,0,0,0,3.41,242.11
2025-06-08,ELEC-1119,DAV,47,0,54,0,68.08,3199.76
2025-06-08,ELEC-1131,DAV,0,0,150,7,14.66,0.0
2025-06-08,ELEC-1134,DAV,39,12,112,0,87.09,3396.51
2025-06-08,ELEC-1143,DAV,0,0,288,7,16.45,0.0
2025-06-08,ELEC-1150,DAV,45,0,85,0,14.89,670.05
2025-06-08,ELEC-1158,DAV,55,0,0,0,5.04,277.2
2025-06-08,ELEC-1162,DAV,81,0,0,0,23.66,1916.46
2025-06-08,ELEC-1171,DAV,66,0,0,0,41.99,2771.34
2025-06-08,ELEC-1176,DAV,50,0,0,0,13.17,658.5
2025-06-08,ELEC-1184,DAV,135,0,0,0,100.21,13528.35
2025-06-08,ELEC-1194,DAV,126,0,0,0,50.76,6395.76
2025-06-08,ELEC-1197,DAV,71,0,0,4,65.34,4639.14
2025-06-08,ELEC-1204,DAV,148,0,0,0,17.3,2560.4
2025-06-08,ELEC-1214,DAV,98,0,0,0,1.38,135.24
2025-06-08,ELEC-1217,DAV,139,0,210,0,102.96,14311.44
2025-06-08,HEAT-1004,DAV,15,0,0,0,203.36,3050.4
2025-06-08,HEAT-1009,DAV,9,0,0,0,641.19,5770.71
2025-06-08,HEAT-1016,DAV,10,0,0,0,379.58,3795.8
2025-06-08,HEAT-1022,DAV,12,0,0,0,232.7,2792.4
2025-06-08,HEAT-1033,DAV,13,0,0,0,791.11,10284.43
2025-06-08,HEAT-1039,DAV,10,0,0,0,262.45,2624.5
2025-06-08,HEAT-1047,DAV,9,0,0,0,331.97,2987.73
2025-06-08,HEAT-1054,DAV,9,0,0,0,492.14,4429.26
2025-06-08,HEAT-1059,DAV,9,0,0,0,264.77,2382.93
2025-06-08,HEAT-1064,DAV,11,0,0,0,214.93,2364.23
2025-06-08,HEAT-1073,DAV,16,0,0,0,401.6,6425.6
2025-06-08,HEAT-1082,DAV,21,0,0,0,207.46,4356.66
2025-06-08,HEAT-1089,DAV,8,0,0,0,485.2,3881.6
2025-06-08,HEAT-1094,DAV,9,0,0,0,534.98,4814.82
2025-06-08,HEAT-1103,DAV,22,0,0,0,200.66,4414.52
2025-06-08,HEAT-1109,DAV,12,0,0,0,260.25,3123.0
